id,category,subcategory,subsubcategory,description,difficulty,tags
7e3ecd21-2e81-4a59-884f-856e05fbcd8e,Debugging & Troubleshooting,Performance & Resource Optimization,I/O & Disk Bottlenecks,"Diagnose and fix a severe disk I/O bottleneck in a Python-based SQLite bulk loader that inserts rows individually (autocommit on), triggering per-row fsyncs and tiny writes. Optimize by batching transactions and enabling WAL with appropriate PRAGMAs (e.g., synchronous=NORMAL, page/cache tuning) to achieve a measurable speedup while preserving identical dataset contents.",,
7a70dec1-597a-4059-b7d0-d7f367d836d2,Debugging & Troubleshooting,Performance & Resource Optimization,I/O & Disk Bottlenecks,"Diagnose why a Python log-processor that splits records per user is extremely slow due to per-line open/flush/close and tiny writes causing fsync storms. Use strace/iostat to pinpoint the issue, then refactor to maintain buffered file handles and batch writes, verifying identical output and improved runtime.",,
a9221318-48d3-484d-ad08-1bc430c35b4e,Debugging & Troubleshooting,Performance & Resource Optimization,Network Performance Tuning,"Diagnose a severe throughput collapse and sporadic stalls across a VXLAN tunnel caused by an MTU black hole (broken PMTUD), using ping with DF and tcpdump to determine the effective path MTU. Apply a fix by setting appropriate interface MTUs and TCP MSS clamping so iperf3 throughput improves at least 3x without packet loss, and write the discovered MTU/MSS to /app/mtu_report.txt.",,
11c20a91-4167-4cf8-8e03-228dc784976b,Debugging & Troubleshooting,Performance & Resource Optimization,Network Performance Tuning,"Diagnose and fix severely limited throughput between two containers on a high-RTT simulated link by identifying TCP window/buffer and congestion-control misconfiguration. Measure with iperf3 and ss/tcpdump, then tune sysctl (enable window scaling, raise rmem/wmem and tcp_rmem/tcp_wmem, switch to BBR with fq, adjust MTU/MSS if needed) and verify higher goodput with fewer retransmits.",,
0552b1b6-e643-4fa2-a674-feb1a34f080b,Debugging & Troubleshooting,Performance & Resource Optimization,Network Performance Tuning,"Diagnose and optimize a gRPC microservice’s network stack under a simulated 80 ms RTT and 1% packet loss to cut p99 latency by at least 50% without reducing throughput. Apply and verify kernel- and app-level tuning (e.g., congestion control/qdisc, HTTP/2 flow-control windows, TCP keepalive/Nagle, MTU/MSS) using the provided load generator and report.",,
feaad0c2-33fc-4a13-ae26-357bf213a8e9,Debugging & Troubleshooting,Performance & Resource Optimization,Network Performance Tuning,"Diagnose why a Python asyncio TCP client/server for log shipping achieves poor throughput and high p99 latency due to tiny writes triggering Nagle/delayed-ACK interactions and lack of connection reuse. Tune by enabling TCP_NODELAY, batching into 64KB frames, increasing socket buffers and enabling keep-alive/pooling, then verify a 5–10× throughput gain and sub-20ms p99 with the provided load generator.",,
ef3a32bc-f6d6-450c-a6dc-e665d6ec55cf,Debugging & Troubleshooting,Performance & Resource Optimization,Parallelization & Concurrency Bugs,"Diagnose a deadlock and throughput collapse in a Rust Tokio-based pipeline where a Mutex is held across await points and a bounded mpsc channel backpressures a blocking file writer. Refactor to avoid cross-await locks and move blocking I/O to spawn_blocking or a dedicated thread pool, then verify no hangs under a provided stress script and achieve at least 3× higher throughput.",,
ac0d3063-c9d0-431f-b508-63cb4ca3ceab,Debugging & Troubleshooting,Performance & Resource Optimization,Parallelization & Concurrency Bugs,"Diagnose and fix a deadlock and goroutine leak in a Go fan-out/fan-in worker pool where misordered channel closes and blocking sends during cancellation stall the pipeline under load. Correct the synchronization (context propagation, channel buffering, and close/drain order) so the provided stress test finishes under the time limit and go test -race shows no leaks or races.",,
7ba28845-6bdc-475f-923c-2de6a8617864,Debugging & Troubleshooting,Performance & Resource Optimization,Parallelization & Concurrency Bugs,"Diagnose and fix a deadlock in a Go-based concurrent log processor where workers hold a mutex while sending to a results channel, creating a circular wait with the aggregator that acquires the same lock. Refactor to avoid holding locks across channel operations (e.g., copy before send or introduce a dispatcher) and verify under a stress harness that prior hangs disappear and throughput improves.",,
a98b0755-c848-4504-9e5b-11874ad053f6,Debugging & Troubleshooting,Performance & Resource Optimization,Parallelization & Concurrency Bugs,"Diagnose and fix an intermittent deadlock in a Rust Tokio service caused by holding a std::sync::Mutex across await points and doing blocking file I/O inside async tasks, leading to hangs under load. Refactor to use tokio::sync::Mutex/RwLock and spawn_blocking for I/O, add cancellation timeouts, and verify via a stress script, cargo test, and tokio-console traces.",,
7f67ecba-ac23-4415-b4f2-ab07d0300adc,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Dependency & Environment Audit,"Diagnose why a Node.js project’s native addon (e.g., sharp or grpc) fails to load with errors like GLIBC_x.y not found or wrong ELF class inside the container. Audit Node ABI vs compiled binaries and system libc/libstdc++ versions, rebuild or pin a compatible binary with node-gyp and verify the addon loads in a minimal script.",,
03ddad07-9c29-4945-9c02-1209f9711978,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Dependency & Environment Audit,"Diagnose why the prebuilt /app/server web binary exits on launch with “No such file or directory” and fix it by auditing dynamic library dependencies and environment drift (e.g., missing libsqlite3 due to CGO). Install or rebuild with the correct dependencies (or static linking), verify the /health endpoint responds, and write a brief postmortem to /app/POSTMORTEM.md.",,
cfa13688-5d5b-4feb-9dab-bbf7eb89ccb6,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Dependency & Environment Audit,"Investigate a prebuilt C++ CLI tool that fails at startup with a “GLIBCXX_x.y not found” error inside the container. Identify the ABI mismatch between the binary and the system libstdc++/glibc, remediate by aligning runtime libraries or rebuilding, and verify the tool runs successfully end-to-end.",,
3a93c960-ec0b-45ae-8c66-b6bce2e25d34,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Dependency & Environment Audit,"Investigate why importing a pip-installed C++ extension (e.g., scikit-learn) now fails with GLIBCXX/CXXABI symbol errors after a base image or compiler runtime change by auditing the system’s libstdc++/libgcc versus the wheel’s required ABI. Resolve by aligning the C++ runtime or installing compatible wheels/pins, then verify with a minimal script that imports and exercises the package.",,
7be70182-c38c-48a3-96f1-4e1067274b79,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Error Reproduction & Isolation,"Diagnose an intermittent segfault in a C utility that only occurs when compiled with -O2. Reproduce by varying compiler flags and inputs, then reduce the program to a minimal C file that crashes reliably and reveals the underlying undefined behavior.",,
eeca33de-dffe-4e25-8319-9c89e7e42de9,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Error Reproduction & Isolation,"Reproduce a flaky 'Address already in use' failure by isolating the smallest script that deterministically triggers a TCP port reuse race (TIME_WAIT) during rapid server restarts. Build a tiny server/client and use only standard OS tools to narrow the failure to missing socket cleanup/options, yielding a minimal reproducible case.",,
6257cbed-5d4c-42ba-81cf-5f90372554c6,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Error Reproduction & Isolation,"Reproduce an intermittent deadlock in a Go HTTP server that occurs only under specific GOMAXPROCS values and concurrent request patterns, then isolate a minimal single-file program and deterministic request sequence that triggers it. Capture the exact environment and commands used (race detector, pprof blocking profile, goroutine dumps) to demonstrate the deadlock reliably.",,
4b9fc436-581f-48b2-a630-944410a1c053,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Error Reproduction & Isolation,Reproduce an intermittent timestamp parsing failure that occurs only during daylight-saving transitions by controlling TZ and the system clock inside the sandbox. Isolate the minimal failing input and code path by iterating across DST boundary timestamps and documenting the exact timezone/offset combination that triggers the error.,,
d766a87a-85eb-4397-a212-3185aaf6fa8c,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Error Reproduction & Isolation,"Reproduce and isolate a CLI tool crash that emits 'Broken pipe' or exits non-zero when its stdout is piped to head/grep -m1, identifying the minimal code path that triggers SIGPIPE/EPIPE under controlled conditions. Implement graceful handling so the pipeline exits cleanly without stack traces or spurious errors.",,
73368045-611d-48c8-a63c-9e36b360bb4d,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Postmortem Documentation & Preventive Measures,"Investigate a production failure where package installs and writes error with 'No space left on device' despite ample free disk space, trace the root cause to inode exhaustion from a runaway temp/log file generator, and validate via df -i and remediation. Produce a concise postmortem detailing impact, timeline, contributing factors, and preventive measures such as file-count monitoring, log rotation policies, tmp cleanup jobs, and quotas.",,
5765ffec-9b64-4ecf-8bc8-2da658548495,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Postmortem Documentation & Preventive Measures,"Investigate an incident where API requests intermittently returned 401 due to container clock drift causing JWT nbf/exp validation failures around a DST transition. Reconstruct the timeline from logs and metrics, identify the root cause, and produce a postmortem summarizing impact, detection, and preventive measures (time synchronization, validation leeway, targeted monitoring/alerts).",,
237d4275-fc9c-48da-9af8-0c1782267e94,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Postmortem Documentation & Preventive Measures,"Investigate intermittent authentication failures (401/403) traced to JWT validation errors caused by container clock drift and misconfigured timezone/time sync. Write a postmortem detailing timeline, root cause, impact, detection gaps, and concrete preventive measures (time synchronization policy, startup time sanity checks, monitoring/alerts, and validation tolerances).",,
68893eaf-4de5-4cfb-998e-1f0544eef49b,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Postmortem Documentation & Preventive Measures,"Investigate why a nightly data export executed twice and produced corrupted partial uploads by reconstructing the timeline from cron logs, application logs, and a stale PID lock during a DST transition. Write a postmortem detailing root cause, impact scope, contributing factors, and preventive measures (timezone policy, idempotent runs, and robust lock hygiene).",,
595e978f-b1e3-4d3b-8adc-6a4865b1d5d9,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Traceback & Stack Analysis,"Diagnose a Java service hang by capturing and analyzing multiple jstack thread dumps to trace a lock-order inversion deadlock (each thread waiting on the other’s monitor) and identify the exact code paths involved. Implement a fix by enforcing a consistent lock acquisition order or using tryLock with timeouts, rebuild, and verify the service remains responsive under concurrent load.",,
c87ad7c9-2d5a-45c4-bd5e-99d3d9d5498c,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Traceback & Stack Analysis,"Investigate a Python ProcessPool-based task that fails with BrokenProcessPool by reading the exception chain and worker stack traces to find the underlying pickling error caused by a nested/local function. Refactor the callable to be picklable (e.g., move to module scope) and verify the parallel job completes successfully.",,
c0eb882b-94ba-410a-8052-937bf756c5dd,Debugging & Troubleshooting,Root Cause Analysis & Postmortem Debugging,Traceback & Stack Analysis,Investigate an intermittently crashing Go HTTP service by analyzing its panic log and full goroutine dump to trace the execution path to a 'concurrent map writes' failure and pinpoint the offending map and call sites. Implement a minimal synchronization fix and a stress test that runs with -race to verify the panic no longer occurs.,,
e1ec2f70-7562-452b-8c6e-086af7187282,Debugging & Troubleshooting,Security & Access Debugging,Access Policy & Role Misconfiguration,Diagnose and correct a MinIO S3 setup where a data-ingest user cannot list or upload objects due to conflicting bucket and user policies. Apply the least-privilege fix by adjusting the bucket and user policies so that aws s3 ls and multipart uploads succeed only within the intended bucket/prefix.,,
87e31f70-0cfb-4d78-9ff2-1bbe6d9c8498,Debugging & Troubleshooting,Security & Access Debugging,Access Policy & Role Misconfiguration,"Diagnose and fix a Redis ACL misconfiguration that blocks a non-default user from executing required commands (e.g., SET/GET) on a specific key prefix used by a sample app. Update the ACLs to grant least-privilege access for that user and verify the app completes successfully end-to-end.",,
a6fb3357-f867-46b0-a331-2ec5e02eb79a,Debugging & Troubleshooting,Security & Access Debugging,Access Policy & Role Misconfiguration,"Diagnose why a data-ingestion script receives 403 AccessDenied when uploading to an S3-compatible MinIO bucket due to a mismatched bucket policy and user credentials. Correct the bucket and user policies to grant least-privilege PutObject/ListBucket on the intended prefix, update the client configuration, and verify the script completes successfully with upload and listing.",,
867223f1-dafd-4286-8033-36eab5a1bd03,Debugging & Troubleshooting,Security & Access Debugging,Authentication & Authorization Failures,"Debug an AWS CLI profile that intermittently fails to access an S3 bucket via SSO + AssumeRole (AccessDenied and ExpiredToken errors). Refresh the SSO cache, correct the profile’s role_arn/region, and ensure the role has s3:ListBucket/s3:GetObject/s3:PutObject permissions; verify by listing the bucket and uploading a test object.",,
24d44981-13e8-4969-b7e5-e812153b1e96,Debugging & Troubleshooting,Security & Access Debugging,Authentication & Authorization Failures,"Diagnose and fix a local PostgreSQL login failure for user 'app' where URI-based connections are rejected due to pg_hba.conf rule order, SCRAM-vs-MD5 password mismatch, and missing LOGIN/CONNECT privileges. Correct the configuration and role settings, reload PostgreSQL, and verify with psql postgresql://app:app@localhost:5432/appdb -c SELECT 1.",,
646ab4bf-63df-40e8-a278-01982c4dd463,Debugging & Troubleshooting,Security & Access Debugging,Authentication & Authorization Failures,"Diagnose and repair a local PostgreSQL connection that fails with pg_hba.conf rejection and mismatched password method (SCRAM vs md5), preventing a bundled Python app from logging in. Update pg_hba.conf, recreate the user with the correct authentication scheme and role grants, reload Postgres, and verify a psycopg2 script can perform read/write queries.",,
ce16cf7e-8f6a-403c-948c-0dd4a68e35dd,Debugging & Troubleshooting,Security & Access Debugging,Authentication & Authorization Failures,Diagnose and resolve npm 401 Unauthorized errors when installing from a local Verdaccio registry by pinpointing bad/expired credentials or scope misconfiguration in ~/.npmrc and registry ACLs. Reauthenticate or correct token scopes/registry settings so installing a private package succeeds from the terminal.,,
1beb0ff4-5739-4ed0-81bb-f94786734a5c,Debugging & Troubleshooting,Security & Access Debugging,Environment Secrets & Credential Mismanagement,"Diagnose a bootstrap script that fails to fetch secrets from a local HashiCorp Vault due to a stale VAULT_TOKEN, missing VAULT_NAMESPACE, and incorrect CA settings. Implement AppRole login using role_id/secret_id files, set VAULT_ADDR/VAULT_CACERT/VAULT_NAMESPACE correctly, and update the script so non-interactive secret retrieval and app startup succeed.",,
c8dbf6ca-00b2-4769-92b2-e4ba0d94ab09,Debugging & Troubleshooting,Security & Access Debugging,Environment Secrets & Credential Mismanagement,"Diagnose and fix a CI/container build that fails to fetch private npm packages and Git submodules due to mismanaged tokens (missing/misnamed env vars, malformed .npmrc, and SSH key permission issues). Repair the credential chain and config so npm install and git submodule update complete non-interactively.",,
4ed834c9-9cf8-42e4-a8ea-90751111bed8,Debugging & Troubleshooting,Security & Access Debugging,Environment Secrets & Credential Mismanagement,"Diagnose and repair a failing S3 backup in a local MinIO sandbox caused by mismanaged AWS credentials and environment (incorrect AWS_ACCESS_KEY_ID/SECRET, missing region, wrong endpoint URL, and a conflicting default profile). Reconfigure environment variables and ~/.aws files so both aws CLI and a boto3 script can authenticate and list the target bucket without hardcoding secrets.",,
d741b44e-0beb-490c-af33-5291056f25a3,Debugging & Troubleshooting,Security & Access Debugging,Environment Secrets & Credential Mismanagement,"Diagnose why sops cannot decrypt secrets.enc.yaml in the container because the AGE private key is provided as a base64, single-line environment variable that is never materialized as a key file. Reconstruct the PEM from the env var, set SOPS_AGE_KEY_FILE with correct permissions, and verify decryption by producing /app/secrets.yaml.",,
272f50a7-ddea-4c75-aa20-494817c60257,Debugging & Troubleshooting,Security & Access Debugging,File & Directory Permission Errors,"A reverse proxy cannot connect to its backend via a Unix domain socket at /run/app.sock due to permission denied on the socket path. Diagnose and correct directory/socket ownership, mode bits, and group/ACL settings so the proxy user can connect, then verify a 200 OK from curl localhost.",,
e00a901d-2733-46cc-a84a-13fcf0e80382,Debugging & Troubleshooting,Security & Access Debugging,File & Directory Permission Errors,"Diagnose and fix a Unix domain socket connection failing with 'Permission denied' by auditing the socket file and its parent directory ownership/modes and the creator’s umask. Implement a least-privilege solution (e.g., dedicated group, setgid directory, corrected socket permissions), then verify the client can connect and exchange data successfully.",,
d3fd7160-608b-4486-a7d4-f9c8499ae4b9,Debugging & Troubleshooting,Security & Access Debugging,File & Directory Permission Errors,"Diagnose and fix a reverse proxy failing with 502 because nginx cannot access a backend UNIX domain socket (EACCES) due to incorrect ownership/permissions on the socket and its parent directories. Adjust ownership, mode, and directory execute bits or set ACLs, then make the fix persistent by updating the systemd .socket/.service or tmpfiles.d configuration, and verify that curl via nginx returns 200.",,
48151bba-a57f-4381-a82b-18e12a9fd1a5,Debugging & Troubleshooting,Security & Access Debugging,File & Directory Permission Errors,Diagnose why a client fails to connect to a local service over a Unix domain socket (/run/app/app.sock) with EACCES and fix the underlying directory and socket ownership/permission and group-membership issues. Verify the repair by enabling the non-root client to connect end-to-end using the provided health-check script.,,
a3292310-b1a9-4dd6-923f-cafe4b2acf44,Debugging & Troubleshooting,Security & Access Debugging,File & Directory Permission Errors,"Diagnose why a client receives 'Permission denied' when connecting to a Unix domain socket at /app/run/metrics.sock: the socket’s parent directory lacks execute permission for the client’s group and the daemon’s umask creates overly restrictive socket permissions. Implement a least-privilege fix by adjusting directory ownership/modes and the daemon’s umask or group, then verify bidirectional communication over the socket.",,
b5ce9afb-2425-4316-8588-b45a6970a803,Debugging & Troubleshooting,System & Process Diagnostics,Background Service Failures,"Diagnose a systemd socket-activated service that never starts on client connect due to mismatched unit names, incorrect ListenStream/ListenUnix path, and restrictive socket directory permissions. Correct the .socket/.service units (naming, ExecStart, WorkingDirectory, User), reload and enable socket activation, and verify the daemon spawns on demand and successfully serves a test request.",,
cb5e00ce-f061-472d-b7b5-1e540c6f5c5f,Debugging & Troubleshooting,System & Process Diagnostics,Background Service Failures,"Investigate a failing systemd timer + service that should create periodic backups but exits immediately under systemd while the same script runs fine interactively. Diagnose and fix unit misconfigurations (absolute ExecStart, WorkingDirectory, EnvironmentFile, and executable permissions), reload the daemon, and verify the timer produces a backup in /app/backups.",,
8a5d9d20-4d99-4af1-ab68-83aa9ef95085,Debugging & Troubleshooting,System & Process Diagnostics,Background Service Failures,"Investigate a systemd-managed Celery worker that immediately enters a restart loop because it launches before its Redis backend and points to a non-existent virtualenv, producing empty or truncated logs. Repair the unit by correcting ExecStart/WorkingDirectory/Environment, adding Requires= and After= redis-server.service, and verifying the service stays active and processes a sample task.",,
44f6f3f4-98ca-4100-ad4a-c65fd7d28465,Debugging & Troubleshooting,System & Process Diagnostics,Background Service Failures,"Investigate a systemd-managed daemon that immediately enters a restart loop because unit hardening (DynamicUser with ProtectSystem=full) prevents creation of its PID/log/state files. Use journalctl and unit inspection to diagnose and then update the unit to provision writable runtime/state paths (e.g., RuntimeDirectory/StateDirectory or ReadWritePaths) so the service starts and stays active, verified by a heartbeat file appearing.",,
055b25b7-9b24-4b05-8344-e9f859a14a1d,Debugging & Troubleshooting,System & Process Diagnostics,Background Service Failures,"Investigate why a systemd timer’s backup.service succeeds when started manually but fails when triggered by the timer due to environment/working-directory differences and reliance on relative paths. Update the unit(s) to use absolute ExecStart, set WorkingDirectory and Environment (PATH/HOME), add logging, then verify the timer fires and completes successfully.",,
9a5986c7-0631-41f8-b9f9-932e5685344a,Debugging & Troubleshooting,System & Process Diagnostics,Log Inspection & Anomaly Detection,"Correlate a recurring 2–3 minute outage by analyzing nginx access/error logs, systemd-journal logs, and cron logs while compensating for a deliberate 5‑minute clock skew between components. Identify that a misconfigured logrotate postrotate script intermittently sends SIGSTOP to the web app and apply a minimal fix so the outage ceases.",,
2ee3d744-e373-437a-bdaf-382455c3b965,Debugging & Troubleshooting,System & Process Diagnostics,Log Inspection & Anomaly Detection,"Diagnose intermittent restarts of a systemd-managed service by analyzing journalctl and kernel logs to detect OOM-killer and memory pressure events time-correlated with the service’s crashes. Implement a mitigation (e.g., adjust MemoryMax or service configuration) and verify stable operation with no recurring log anomalies.",,
fef1f0e3-ace8-4f90-b117-b5dc35325496,Debugging & Troubleshooting,System & Process Diagnostics,Log Inspection & Anomaly Detection,"Investigate intermittent TLS handshake failures by scanning journalctl/syslog and application logs for anomalies like “certificate not yet valid” alongside abrupt timestamp jumps, correlating them with NTP desynchronization events. Restore correct time sync (e.g., via systemd-timesyncd or chrony) and verify by re-running a TLS client to confirm error-free handshakes and aligned log timestamps.",,
4cb4368f-febd-4b0a-8edd-3283dd8db8b5,Debugging & Troubleshooting,System & Process Diagnostics,Log Inspection & Anomaly Detection,"Scan syslog, auth.log, and NTP logs (including rotated .gz) to detect a surge in authentication errors and correlate it with a significant NTP time step, pinpointing the drift magnitude and window. Output a concise timeline report naming the triggering event and the impacted services (e.g., sshd, sudo) where errors align with the clock change.",,
f9699ffe-3309-4f74-b2af-98bee57407e4,Debugging & Troubleshooting,System & Process Diagnostics,Process Crashes & Core Dumps,"A Node.js script using the sharp image library crashes with SIGSEGV; enable core dumps and use coredumpctl + gdb (with addr2line) to analyze the core and trace the fault into libvips due to an ABI/version mismatch. Repair by installing compatible libvips/sharp binaries or rebuilding the module, then verify an image resize completes without crashing.",,
5a61e76e-ffef-4de4-9c18-74f959da53a3,Debugging & Troubleshooting,System & Process Diagnostics,Process Crashes & Core Dumps,"Analyze a core dump from a Rust CLI that intermittently SIGSEGVs during FFI calls into a C library. Use gdb and addr2line to pinpoint a dangling pointer/use-after-free across the FFI boundary, patch the Rust/C bindings to fix ownership and lifetimes, rebuild, and verify the crash no longer occurs under the stress script.",,
d4ed029c-1962-401a-a7a4-8e50767ccaf3,Debugging & Troubleshooting,System & Process Diagnostics,Process Crashes & Core Dumps,"Diagnose why /app/bin/ingest crashes with SIGSEGV and leaves /app/core by using gdb to obtain a fully symbolicated backtrace (installing debug symbols if needed) and tracing the fault to a NULL function pointer returned by dlsym due to a missing plugin symbol. Repair the runtime environment (e.g., install the correct .so or adjust LD_LIBRARY_PATH) or patch the loader to handle NULL safely, and verify the program runs to completion without crashing.",,
0f1f8d48-3f4e-4462-b792-7aa1f573f67c,Debugging & Troubleshooting,System & Process Diagnostics,Process Crashes & Core Dumps,"Investigate a Node.js service that segfaults when requiring a native addon, analyzing the generated core dump with gdb to pinpoint an ABI/version mismatch between Node and the .node binary. Rebuild the addon for the correct Node-API/ABI (e.g., via node-gyp or prebuilds), replace the artifact, and verify the service runs and responds to a simple request without crashing.",,
2cbc448e-d36f-4232-bc28-2026808e3dbb,Debugging & Troubleshooting,System & Process Diagnostics,Process Crashes & Core Dumps,"Reproduce and analyze a core dump from a multithreaded C service that intermittently segfaults on SIGTERM due to a reentrant, non-async-signal-safe signal handler freeing shared memory twice. Enable core dumps, use gdb to pinpoint the crashing thread and double-free path, refactor the handler to defer work via a self-pipe and enforce single-ownership, rebuild, and verify stability under a stress harness.",,
c152c71e-49b6-42c3-886a-d0982177d5d0,Debugging & Troubleshooting,System & Process Diagnostics,System Resource Exhaustion,"Diagnose a backup job that aborts with ""No space left on device"" even though df shows ample free space, uncovering inode exhaustion from millions of stale temp/log files. Mitigate by reclaiming inodes and preventing recurrence (e.g., targeted cleanup, log rotation, and moving TMPDIR to a larger filesystem), then rerun the backup to complete successfully.",,
6df1af8a-ec99-43aa-b0c4-af8806293361,Debugging & Troubleshooting,System & Process Diagnostics,System Resource Exhaustion,"Diagnose intermittent 'EADDRNOTAVAIL' and 'cannot assign requested address' errors in a service that spawns many short-lived outbound TCP connections, tracing the issue to ephemeral port exhaustion and sockets stuck in TIME_WAIT. Implement mitigations (e.g., enable connection pooling, tune the ephemeral port range and TIME_WAIT reuse via sysctl in the container), then rerun load to verify stable connectivity.",,
b3a9f03f-1cb0-47cd-97e0-255e98b088ab,Debugging & Troubleshooting,System & Process Diagnostics,System Resource Exhaustion,"Diagnose intermittent cargo build/test failures in a Rust workspace that end with 'Killed' or LLVM crashes, caused by OOM from parallel compilation and a nearly full disk from stale build artifacts. Mitigate by freeing disk space, adding a swapfile, and limiting build parallelism, then rebuild and run the tests to confirm stability.",,
ab5fd16a-85f7-453b-93eb-811f08bffe4d,Debugging & Troubleshooting,System & Process Diagnostics,System Resource Exhaustion,"Diagnose sporadic 'No space left on device' errors despite ample free disk by identifying inode exhaustion caused by millions of small files in /var/tmp/app-cache. Implement cleanup and a prevention policy (e.g., tmpfiles.d or a cleanup cron) and verify new files can be created successfully.",,
458d7bf7-553e-4215-a7db-dd1ee868471c,Debugging & Troubleshooting,System & Process Diagnostics,System Resource Exhaustion,"Diagnose why package installs and temporary builds fail with 'No space left on device' by pinpointing which filesystem is full (/var or /tmp) and identifying the largest consumers (journald logs, apt/pip caches, orphaned artifacts). Reclaim space and implement mitigations (logrotate/journald limits, apt clean, TMPDIR relocation) so subsequent installs and builds succeed reliably.",,
ac6936c6-d785-4b30-8319-975489f51b28,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Local vs Remote Environment Divergence,"Diagnose why a Python test suite passes locally but fails in the provided CI container due to differing locale and timezone settings (e.g., C vs en_US.UTF-8, UTC vs local), leading to UnicodeDecodeError and timestamp assertion mismatches. Standardize encoding and timezone across environments via environment variables and test/config changes so pytest passes identically in both contexts.",,
accbd531-5ac2-4b85-9361-7ef6cd54c38e,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Local vs Remote Environment Divergence,"Investigate Python tests that pass locally but fail in the provided CI-like container due to differences in locale and timezone affecting sorting, casing, and datetime parsing. Identify the mismatch (e.g., POSIX/C vs UTF-8 locale and non-UTC TZ) and reconcile it by standardizing environment settings and hardening code/tests to be locale- and TZ-independent.",,
b0e9eac7-8002-417f-9782-9152d36195b5,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Local vs Remote Environment Divergence,"Investigate a Python project whose tests pass locally but fail in the provided CI container due to differing default locale (C/POSIX vs en_US.UTF-8) and timezone (UTC vs local), affecting collation and datetime formatting. Make the test run deterministic by enforcing explicit locale/TZ and locale-independent sorting/parsing so the suite passes in both environments.",,
aeed9900-cadf-4f8b-be7f-83bd2cfb05b4,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Testing & CI/CD Failures,"Diagnose a Jest/TypeScript test suite that passes locally but fails in CI due to case-sensitive path resolution on Linux (imports reference files with incorrect casing). Correct the import paths and adjust TypeScript/Jest module resolution to enforce strict casing, add a CI check to catch casing mismatches, and verify the pipeline passes.",,
2c02e64c-dba4-4be2-abd5-98a014853daf,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Testing & CI/CD Failures,"Diagnose why a pytest suite passes locally but fails in CI where LANG=C and TZ=UTC cause Unicode encoding and time-format assertions to break. Make the pipeline and/or code locale- and timezone-stable (install a UTF-8 locale, set LANG/LC_ALL/TZ, and remove locale-dependent assumptions) and demonstrate a consistent green run.",,
b994aa41-8175-4fd7-b6a9-e17ba446151c,Debugging & Troubleshooting,System & Process Diagnostics,Background Service Failures,"Diagnose why a systemd socket-activated Python HTTP service intermittently fails with 'Cannot assign requested address' by correcting network-online.target ordering, socket file cleanup, and ExecStart bindings. Deliver fixed .socket and .service units, a cleanup helper script, and proof of consistent HTTP responses after restarts.",,
a14a5612-d734-43ea-93ee-1b9eb87665eb,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Testing & CI/CD Failures,"Investigate a Python pytest suite that passes locally but fails in CI due to hidden timezone/locale assumptions (naive datetime comparisons and locale-dependent formatting). Make tests deterministic by enforcing UTC and a fixed locale in both code and pipeline (e.g., TZ=UTC, LC_ALL=C) and refactoring tests to use timezone-aware datetimes or freezegun, then verify consistent green runs.",,
c91311b0-abd4-46a3-9466-53a8f7fe5722,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Testing & CI/CD Failures,"Investigate why tests that rely on large sample assets fail in CI but pass locally, discovering that Git LFS-tracked files are checked out as pointer stubs in the CI environment. Initialize and configure Git LFS in the pipeline, fetch actual binaries, and rerun the suite until all tests pass.",,
a960b220-897e-4949-9d90-c4ab858560af,Debugging & Troubleshooting,Toolchain & Workflow Diagnostics,Testing & CI/CD Failures,"Reproduce and fix a CI-only failure in a React/Jest snapshot test that passes locally but fails in a headless CI container due to missing system fonts and locale/timezone differences. Identify the mismatches, install/configure the necessary fonts, set deterministic TZ/LC_* and rendering flags, and make the pipeline pass with consistent snapshots.",,
